year,name,location,address,city,state,country,material,size,style,image,key_name,lat,lon,geolink,visible,iframe,table,has_image,comissions,notes
1976,Double Knot I,Harvard Business School,,Cambridge,MA,USA,Bronze,3 Feet,topological,,double-knot-3,42.3674563,-71.12287,"http://maps.google.com/maps?hl=en&q=harvard+business+school+&ie=UTF8&hq=Harvard+Business+School&hnear=Harvard+Business+School,+Boston,+Suffolk,+Massachusetts+02163&ll=42.367448,-71.123321&spn=0.00112,0.001923&t=h&z=19",n,,y,???,commission
1967,Double Knot I,Harry Seidler Residence,,Sydney,,Australia,Bronze,3 Feet,topological,DoubleKnot,double-knot-seidler,,,,,,y,y,commission
1974,Double Knot I,University of South Carolina,Robert E. Penland Administration and Classroom Building,Aiken,SC,USA,Bronze,3 feet,topological,,double-knot-1,33.573379,-81.766827,"http://maps.google.com/maps?ll=33.573363,-81.766851&spn=0.000631,0.001041&t=h&z=20&lci=com.panoramio.all",y,,y,???,collector,Located in the open courtyard of the Robert E. Penland Administration and Classroom Building
1992,Double Knot II,Seven Bridges Foundation,,Greenwich,CT,USA,Bronze,3 feet,topological,,double-knot-4,,,,,,,y,commission
2010,Double Knot II,Horrigan Residence,,Norwalk,CT,USA,Bronze,3 Feet,topological,,double-knot-5,,,,,,,get,collector
2009,Double Knot II,Ponti Residence,,Wyck Rissington,Cheltenham,UK,Bronze,3 Feet,topological,,double-knot-ponti,,,,,,,n,collector
1992,Double Knot II,Cassani Residence,,Uitikon,,Switzerland,Bronze,3 Feet,topological,,double-knot-6,47.37031,8.45398,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=Uitikon,+Switzerland&sll=51.499446,-0.130978&sspn=0.030029,0.066261&ie=UTF8&hq=&hnear=Uitikon,+Dietikon,+Canton+of+Z%C3%BCrich,+Switzerland&ll=47.370716,8.449602&spn=0.016334,0.033131&t=h&z=15",n,,y,n,collector
1992,Double Knot II,Perry Residence,,Norwalk,CT,USA,Bronze,3 Feet,topological,,double-knot-7,,,,,,,y,collector
1990,Double Ribbed Mace,Thermatool,31 Commerce St,East Haven,CT,USA,Stainless Steel,12 feet,ribbed,,double-ribbed-mace,41.249508,-72.884537,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=Thermatool+Corporation,+East+Haven,+New+Haven,+CT&sll=24.669175,46.716995&sspn=0.002745,0.004131&ie=UTF8&hq=Thermatool+Corporation,&hnear=East+Haven,+New+Haven,+Connecticut&ll=41.249429,-72.884519&spn=0.001135,0.002065&t=h&z=19",y,,,n,commission
1994,Dual Universe,Shell Plaza,"50 Raffles Place, Battery Road",Singapore,Singapore,Singapore,Bronze,17 feet,topological,DualUni,dual-universe,1.285065,103.851896,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=Raffles+Place+Singapore&sll=1.443662,103.791514&sspn=0.001453,0.003004&ie=UTF8&hq=&hnear=Raffles+Place,+Singapore,+048618&ll=1.285019,103.851662&spn=0.002928,0.006008&t=h&z=18&layer=c&cbll=1.285074,103.851754&panoid=ot8arl9OcEDD0A6-GZ_b4A&cbp=12,146.19,,0,-0.43",y,,,y,commission,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=Raffles+Place+Singapore&sll=1.443662,103.791514&sspn=0.001453,0.003004&ie=UTF8&hq=&hnear=Raffles+Place,+Singapore,+048618&ll=1.284987,103.85093&spn=0.001464,0.003004&t=h&z=19&layer=c&cbll=1.284997,103.850834&panoid=CDOc3_G_ryYVZ3tQtIbe-A&cbp=12,111.01728899999996,,0,0&photoid=po-37632590"
1990,Duality,Barnett Center,50 North Laura Street,Jacksonville,FL,USA,Bronze,8 Feet,topological,DualityBarr,duality-barnett,30.326916,-81.65965,"http://maps.google.com/maps?hl=en&ie=UTF8&ll=30.326923,-81.660017&spn=0.001301,0.00283&t=h&z=19",n,,y,y,commission
1986,Duality,Pugh Residence,,Greenwich,CT,USA,Bronze,3 feet,topological,Duality,duality,,,,,,y,y,commission
1981,Duality,Interstate North Associates,,Atlanta,GA,USA,Bronze,6 Feet,topological,,duality-atl,,,,,,y,n,commission
2010,Duality,Mr. And Mrs. Klaffky,,Norwalk,CT,USA,Bronze,3 Feet,topological,,duality-klaffky,,,,,,,get,collector
1971,Early Mace,Peachtree Center,"Sun Trust Plaza, 303 Peachtree St NE",Atlanta,GA,USA,Stainless Steel,12 feet,ribbed,early-mace,early-mace,33.763018,-84.386845,"http://maps.google.com/maps?f=q&source=s_q&hl=en&sll=33.763112,-84.387338&sspn=0.002453,0.004163&gl=us&ie=UTF8&split=1&rq=1&ev=zi&radius=0.14&hq=Ritz-Carlton&hnear=&ll=33.763039,-84.386919&spn=0.00111,0.004163&z=18&layer=c&cbll=33.763039,-84.386919&panoid=0GmUEvFAK8xhZvZRVLsfKQ&cbp=12,103.23281099999997,,0,0&photoid=po-40745185",y,,y,???,commission,"3rd commision, outdoors"
1973,Eclipse,Hyatt Regency Hotel <br> Embarcadero Center,5 Embarcadero Center,San Francisco,CA,USA,Aluminum,35 feet,ribbed,Eclipse,eclipse,37.794279,-122.395814,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=5+Embarcadero+Center&sll=37.799095,-122.398486&sspn=0.001193,0.002065&ie=UTF8&hq=&hnear=5+The+Embarcadero,+San+Francisco,+California+94111&ll=37.794201,-122.395801&spn=0.001246,0.002065&t=h&z=19",n,,y,???,commission,http://www.flickr.com/photos/thomashawk/484297436/lightbox/
1976,Ellipsoid,Ministry of Defense and Air,,Riyadh,,Saudi Arabia,Stainless Steel,12 Feet,planar,,ellipsoid,24.668927,46.71614,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=Riyadh,+Saudi+Arabia+ministry+of+defense&sll=24.71008,46.649742&sspn=0.175592,0.264359&ie=UTF8&hq=ministry+of+defense&hnear=Riyadh,+Ar+Riyad+Saudi+Arabia&ll=24.669175,46.716995&spn=0.002745,0.004131&t=h&z=18",n,,,???,commission
1964,Ellipsoid VI,Fulton Mall,,Fresno,CA,USA,Brass,6 Feet,planar,ellipsoid6-2,ellipsoid6,36.733232,-119.788663,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=Fulton+Mall,+Fresno,+CA&sll=37.0625,-95.677068&sspn=38.963048,66.445312&ie=UTF8&hq=&hnear=Fulton+Mall,+Fresno,+California+93721&ll=36.733276,-119.788541&spn=0.004824,0.012199&t=h&z=17&layer=c&cbll=36.73331,-119.788493&panoid=9DTD2y7y8lmSEts5PYoiPA&cbp=12,236.55,,0,2.36",y,,,???,commission,http://www.downtownfresno.org/publicart.html
1981,Enigma,Lynnhaven Mall,,Virginia Beach,VA,USA,Steel,20 Feet,planar,Enigma,enigma-20,,,,,,y,n,commission,destroyed
1981,Enigma, World Savings and Loan Association,1970 Broadway,Oakland,CA,USA,Aluminum,3 feet,planar,,enigma-2,37.808811,-122.26821,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1970+Broadway+Oakland,+CA+94612&sll=37.0625,-95.677068&sspn=38.826758,67.587891&ie=UTF8&hq=&hnear=1970+Broadway,+Oakland,+Alameda,+California+94612&ll=37.808975,-122.268337&spn=0.000844,0.001031&t=h&z=20&layer=c&cbll=37.80887,-122.26829&panoid=QpK3o-kzFpZThImEavMBXA&cbp=12,116.35,,0,-9.34",n,,,,commission
1981,Enigma, World Savings and Loan Association,,Fresno,CA,USA,Aluminum,3 feet,planar,,enigma-3,,,,,,,,commission
1981,Enigma, World Savings and Loan Association, 6402 E. Spring St.,Long Beach,CA,USA,Aluminum,3 feet,planar,,enigma-4,,,,,,,,commission
1981,Enigma, World Savings and Loan Association,7616 Girard Ave.,La Jolla,CA,USA,Aluminum,3 feet,planar,,enigma-5,,,,,,,,commission
1981,Enigma, World Savings and Loan Association,5500 Folsom Blvd.,Sacramento,CA,USA,Aluminum,3 feet,planar,,enigma-6,,,,,,,,commission
1981,Enigma, World Savings and Loan Association,,Modesto,CA,USA,Aluminum,3 feet,planar,,enigma-7,,,,,,,,commission
1981,Enigma, World Savings and Loan Association,"12501 Seal Beach Blvd., #150",Seal Beach,CA,USA,Aluminum,3 feet,planar,,enigma-8,,,,,,,,commission
1981,Enigma, World Savings and Loan Association, 2950 El Camino Real,San Mateo,CA,USA,Aluminum,3 feet,planar,,enigma-9,,,,,,,,commission
1981,Enigma, World Savings and Loan Association,,Wichita,KS,USA,Aluminum,3 feet,planar,,enigma-10,,,,,,,,commission
1981,Enigma, World Savings and Loan Association, 205a N. Moorpark Rd,Thousand Oaks,CA,USA,Aluminum,3 feet,planar,,enigma-11,,,,,,,,commission
1981,Enigma, World Savings and Loan Association,,,CA,USA,Aluminum,3 feet,planar,,enigma-12,,,,,,,,commission
1980,Enigma, World Savings and Loan Association,,Los Angeles,CA,USA,Aluminum,6 Feet,planar,,enigma-1,,,,,,y,n,commission,12 pieces
1981,Equation,Lynnhaven Mall,,Virginia Beach,VA,USA,Aluminum,20 feet,ribbed,,equation,,,,,,,n,commission,destroyed
1982,Equinox,Lincoln Centre,12893 Inwood Rd E,Dallas,TX,USA,Stainless Steel,45 feet,ribbed,Equinox,equinox,32.92367,-96.81766,"http://maps.google.com/maps?f=q&source=s_q&hl=en&q=Lincoln+Centre&sll=32.923665,-96.817684&sspn=0.000634,0.001076&ie=UTF8&t=h&split=1&rq=1&ev=zi&radius=0.04&hq=Lincoln+Centre&hnear=&ll=32.923741,-96.817647&spn=0.000606,0.001076&z=20",y,,y,y,commission
1967,Flower Dance,City of San Francisco,,San Francisco,CA,USA,Bronze,3 feet,topological,,flower-dance,,,,,,,???,commission
2004,Four Orbits,Oklahoma City,1001 Wilshire,Oklahoma City,OK,USA,Bronze,11 Feet,topological,oklahoma,four-orbits,35.5513832,-97.5309985,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1001+Wilshire+oklahoma&sll=37.0625,-95.677068&sspn=36.231745,69.433594&ie=UTF8&hq=&hnear=1001+W+Wilshire+Blvd,+Oklahoma+City,+Oklahoma,+73114&ll=35.551107,-97.531095&spn=0.000402,0.00053&t=h&z=21&layer=c&cbll=35.551107,-97.531095&panoid=n5xPFv3QGkdZ9VCmobwaiQ&cbp=12,4.76,,1,4.18",y,,y,???,commission
2000,Four Rings,Keegan Residence,,Greenwich,CT,USA,Bronze,8 Feet,topological,,four-rings,,,,,,,n,commission
1986,Galaxy,Perry Residence,,Norwalk,CT,USA,Bronze,46'' diameter,ribbed,galaxy,galaxy,,,,,,y,y,collector
2006,Gordian Knot,Hodgeman Residence,,Southport,CT,USA,Bronze,2 Feet,topological,Gordian,gordian-knot-2,,,,,,,y,collector
2005,Gordian Knot,Copelin Residence,,Madison,CT,USA,Bronze,2 Feet,topological,,gordian-knot,,,,,,,,collector
2005,Gordian Knot,Perry Residence,,Norwalk,CT,USA,Bronze,2 Feet,topological,GordianP,gordian-knot-perry,,,,,,,y,collector
1984,Hamilton Fountain,Hamilton Residence,,Columbus,IN,USA,Bronze,1.5 feet,topological,HamiltonFountain,hamilton-fountain,,,,,,y,n,commission
1985,Hanging Double Helix,Merritt 7 Building # 3,,Norwalk,CT,USA,Stainless Steel,24 feet,ribbed,DoubleHelixM,hanging-double-helix,,,,,,y,y,commission
1980,Hanging Fans I,Merritt 7 Building # 1,,Norwalk,CT,USA,Brass,20 feet,ribbed,,hanging-fans-1,,,,,,,n,commission,destroyed
1982,Hanging Fans II,Merritt 7 Building # 2,,Norwalk,CT,USA,Brass,25 feet,ribbed,,hanging-fans-2,,,,,,,y,commission,not there
1982,Hanging Star,Woodbine Development Corp. <br> Continental Plaza,777 Main St.,Fort Worth,TX,USA,Aluminum,25 feet,ribbed,,hanging-star,32.752721,-97.330131,"http://maps.google.com/maps?f=q&source=s_q&hl=en&q=Carter+Burgess+Plaza,&sll=32.752799,-97.329952&sspn=0.001178,0.002065&ie=UTF8&t=h&split=1&rq=1&ev=zi&radius=0.07&hq=Carter+Burgess+Plaza,&hnear=&ll=32.752827,-97.330035&spn=0.001182,0.003221&z=19&layer=c&cbll=32.752772,-97.330001&panoid=MLhOR-dR0jCy86TXA4KyKQ&cbp=12,251.66,,0,-6.99",n,,,n,commission,"inside, not sure it's there"
1990,Harmony,Bushnell Park,69 Jewell Street,Hartford,CT,USA,Stainless Steel,12 feet,ribbed,Harmony,harmony,41.765062,-72.678552,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=Bushnell+Park,+Hartford,+CT&sll=37.0625,-95.677068&sspn=40.817312,67.675781&ie=UTF8&hq=Bushnell+Park&hnear=Bushnell+Park,+Hartford,+Connecticut+06103&t=h&layer=c&cbll=41.765328,-72.67846&panoid=4A0tsoLAw2sIllWEuBN-7Q&cbp=12,252.166519,,0,0&ll=41.765328,-72.678973&spn=0.00115,0.003117&z=19&photoid=fr-2746657533",y,,y,y,commission
1979,Helix Mace,Perry Residence,,Norwalk,CT,USA,Bronze,2 feet,topological,HelixMP,helix-mace,,,,,,,y,collector
2000,Helix Mobius Mace,Seven Bridges Foundation,,Greenwich,CT,USA,Bronze,2 Feet,topological,,helix-mobius-mace-2,,,,,,,y,commission
1988,Helix Mobius Mace,Crystal City,23rd & Crystal Drive South,Arlington,VA,USA,Bronze,6 Feet,topological,,helix-mobius-mace-6,38.853021,-77.049297,"http://maps.google.com/maps?hl=en&ie=UTF8&ll=38.853048,-77.049239&spn=0.000574,0.001041&t=h&z=20&layer=c&cbll=38.853214,-77.049552&panoid=CGukF1uck4CyFwm_4yex6A&cbp=12,165.3645059999999,,0,0&photoid=po-40287269",y,,,y,commission
2009,Helix Mobius Mace,Dawson Residence,,Norwalk,CT,USA,Bronze,1 Foot,topological,,helix-mobius-mace-1,,,,,,,n,collector
2004,Helix Mobius Mace,Durno Residence,,Westport,CT,USA,Bronze,2 Feet,topological,,helix-mobius-mace-3,,,,,,,get,collector
1981,Hovering,IBM University Research Park,8501 IBM Dr,Charlotte,NC,USA,Aluminum,25 feet,planar,Hovering,hovering,35.308957,-80.767464,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=IBM,+charlotte+nc&sll=35.278418,-80.80204&sspn=0.150787,0.288734&ie=UTF8&hq=IBM,&hnear=Charlotte,+Mecklenburg,+North+Carolina&ll=35.308892,-80.767096&spn=0.001186,0.002256&t=h&z=19",y,,y,y,commission
1998,Hyperbolic Ribbed Mace,Merritt 7 Building # 4,401 Main St,Norwalk,CT,USA,Stainless Steel,12 feet,ribbed,ribbedmace,hyperbolic-ribbed-mace,41.148066,-73.427078,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=401+Main+Street,+Norwalk,+CT&sll=41.147997,-73.427025&sspn=0.001129,0.002063&gl=us&g=301+Main+St,+Norwalk,+Fairfield,+Connecticut+06851&ie=UTF8&hq=&hnear=401+Main+St,+Norwalk,+Fairfield,+Connecticut+06851&ll=41.14807,-73.427069&spn=0.000565,0.001031&t=h&z=20",y,,y,y,commission
1987,Hyperbolic Ribbed Mace II,Linclay Corp.,"400 Metro Place North,",Dublin,OH,USA,Stainless Steel,12 feet,ribbed,,hyperbolic-ribbed-mace-2,40.096077,-83.127497,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=400+Metro+Place+North,++Dublin,+Ohio+&sll=40.101029,-82.948499&sspn=0.002322,0.004528&gl=us&ie=UTF8&hq=&hnear=400+Metro+Pl+N,+Dublin,+Franklin,+Ohio+43017&ll=40.095822,-83.127767&spn=0.000261,0.001132&t=h&z=20&lci=com.panoramio.all&layer=c&cbll=40.095822,-83.127768&panoid=xe3hYDu7phdIBUY8P6b8mA&cbp=12,40.05,,0,-4.72",y,"<iframe width=""425"" height=""350"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0"" src=""http://maps.google.com/maps?hl=en&amp;gl=us&amp;ie=UTF8&amp;ll=40.095851,-83.128003&amp;spn=0.002306,0.004528&amp;z=18&amp;layer=c&amp;cbll=40.095822,-83.127768&amp;panoid=xe3hYDu7phdIBUY8P6b8mA&amp;cbp=12,34.5,,0,-5.77&amp;source=embed&amp;output=svembed""></iframe><br /><small><a href=""http://maps.google.com/maps?hl=en&amp;gl=us&amp;ie=UTF8&amp;ll=40.095851,-83.128003&amp;spn=0.002306,0.004528&amp;z=18&amp;layer=c&amp;cbll=40.095822,-83.127768&amp;panoid=xe3hYDu7phdIBUY8P6b8mA&amp;cbp=12,34.5,,0,-5.77&amp;source=embed"" style=""color:#0000FF;text-align:left"">View Larger Map</a></small>",,n,commission,is this hyberbolic mace?
1966,Icosaspirale,Alcoa Building,1 Maritime Plaza,San Francisco,CA,USA,Brass,8 Feet,ribbed,Icosaspirale,icosaspirale,37.795319,-122.399596,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=%091+Maritime+Plaza,+san+francisco+ca&sll=37.795479,-122.402909&sspn=0.002281,0.004511&ie=UTF8&hq=&hnear=1+Maritime+Plaza,+San+Francisco,+California+94111&t=h&ll=37.795086,-122.39971&spn=0.000617,0.000932&z=20&layer=c&cbll=37.795103,-122.3996&panoid=aZ5PDMIM3haB796ITss39Q&cbp=12,40.07490100000001,,0,-43.151707&photoid=fr-3221066285",y,"<iframe width=""425"" height=""350"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0"" src=""http://maps.google.com/maps?f=q&amp;source=s_q&amp;hl=en&amp;geocode=&amp;q=%091+Maritime+Plaza,+san+francisco+ca&amp;sll=37.795479,-122.402909&amp;sspn=0.002281,0.004511&amp;ie=UTF8&amp;hq=&amp;hnear=1+Maritime+Plaza,+San+Francisco,+California+94111&amp;t=h&amp;ll=37.795254,-122.399575&amp;spn=0.000595,0.000932&amp;z=14&amp;output=embed""></iframe><br /><small><a href=""http://maps.google.com/maps?f=q&amp;source=embed&amp;hl=en&amp;geocode=&amp;q=%091+Maritime+Plaza,+san+francisco+ca&amp;sll=37.795479,-122.402909&amp;sspn=0.002281,0.004511&amp;ie=UTF8&amp;hq=&amp;hnear=1+Maritime+Plaza,+San+Francisco,+California+94111&amp;t=h&amp;ll=37.795254,-122.399575&amp;spn=0.000595,0.000932&amp;z=14"" style=""color:#0000FF;text-align:left"">View Larger Map</a></small>",,?,commission,http://www.flickr.com/photos/sixybeast/4557183674/
1995,Indiana Arc,Indiana U. Museum of Art,1133 E 7th St,Bloomington,IN,USA,Aluminum,21 feet,planar,indiana-arc,indiana-arc,39.168745,-86.520038,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=Indiana+U.+Museum+of+Art+,+indiana&sll=35.308896,-80.767096&sspn=0.001178,0.002256&ie=UTF8&hq=Indiana+U.+Museum+of&hnear=Art,+Clay,+Indiana&ll=39.168604,-86.520231&spn=0.002238,0.004511&t=h&z=18&layer=c&cbll=39.168604,-86.520231&cbp=12,0,,0,5&photoid=po-1193080",y,,y,y,commission
2005,Infinity,Perry Residence,,Norwalk,CT,USA,Bronze,2 Feet,topological,infinity,infinity,,,,,,,,collector,check the date
1983,Intersection,Computer Sciences Corporation,2100 E Grand Ave,El Segundo,CA,USA,Aluminum,7 feet,planar,intersection,intersection,33.918913,-118.390469,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=Computer+Science+Corp,+El+Segundo+cA&sll=37.0625,-95.677068&sspn=39.099308,73.916016&ie=UTF8&hq=Computer+Science+Corp,&hnear=El+Segundo,+Los+Angeles,+California&ll=33.918884,-118.390625&spn=0.00027,0.001128&t=h&z=20&layer=c&cbll=33.918965,-118.390789&panoid=yZ4UvUHsIfsB8tZIu9M6tw&cbp=11,84.58,,0,-8.38",y,,y,y,commission
1989,Kinetic Tetrahedra,The Lynmark Group,2 Executive Blvd ,Suffern,NY,USA,Stainless Steel,20 feet,ribbed,kinetic_tetrahedra,kinetic-tetrahedra,41.119627,-74.116741,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=Holiday+Inn+Hotel+Suffern,+Suffern,+NY&sll=41.116607,-74.15573&sspn=0.004446,0.012413&ie=UTF8&hq=Holiday+Inn+Hotel+Suffern,&hnear=Suffern,+Rockland,+New+York&ll=41.119648,-74.11674&spn=0.000534,0.001041&t=h&z=20",y,,,y,commission
1973,Left Wing,Security Pacific Bank,,Riverside,CA,USA,Stainless Steel,15 feet,ribbed,,left-wing,,,,,,,?,commission,don't know where it is
1999,Mace,Perry Residence,,Norwalk,CT,USA,Bronze,7 feet,solid,MaceP,mace-perry,,,,,,y,y,collector
1976,Mace,American Academy in Rome,,Rome,,Italy,Bronze,1 Foot,solid,,mace,,,,,,,,collector
1976,Mercator,Homart Corporation,,Northbrook,IL,USA,Bronze,10 feet,ribbed,,mercator-1,,,,,,y,???,commission,destroyed
1975,Mercator,Theatre Royal,19 Martin Place,Sydney,,Australia,Brass,10 feet,ribbed,Mercator,mercator-2,-33.86838,151.209421,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=19+Martin+Place,+Sydney,+New+South+Wales,+Australia&sll=-33.882387,151.217355&sspn=0.004445,0.008937&gl=us&ie=UTF8&hq=&hnear=19+Martin+Pl,+Sydney+New+South+Wales+2000,+Australia&ll=-33.868449,151.209249&spn=0.001167,0.002234&t=h&z=19",n,,,???,commission
1976,Mercator,Starr Residence,,,,France,Brass,2 Feet,ribbed,,mercator-3,,,,,,,,collector
2005,Nespoli,Godfrey Residence,,Westport,CT,USA,Bronze,1 Foot,topological,,nespoli-1,,,,,,,,collector
2005,Nespoli,Matassoni Residence,,New Cannan,CT,USA,Bronze,7 Feet,topological,nespoli,nespoli-2,,,,,,y,,collector,infinity
1965,Night Flight,Mr. Marcel Breuer,,New York,NY,USA,Bronze,1 Foot,planar,,night-flight-1,,,,,,,???,collector
1965,Night Flight,Mr. Jack Opperman,,San Francisco,CA,USA,Bronze,1 Foot,planar,,night-flight-2,,,,,,,???,collector
1968,Octaform,Torin Corporation,,Torrington,CT,USA,Aluminum,10 feet,ribbed,,octaform-10,,,,,,,???,commission,destroyed
