year,name,location,address,city,state,country,material,size,style,image,key_name,lat,lon,geolink,visible,iframe,table,has_image,comissions,notes
1968,Octaform,Bank of California,420 California Street,San Francisco,CA,USA,Brass,3 feet,ribbed,,octaform-1,,,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=420+California+Street+san+francisco&sll=37.755583,-122.402372&sspn=0.03488,0.071325&ie=UTF8&hq=&hnear=420+California+St,+San+Francisco,+California+94104&ll=37.792993,-122.401491&spn=0.000571,0.001114&t=h&z=20&layer=c&cbll=37.793007,-122.401361&panoid=m_crgMEVV36H1wmxsWZhBg&cbp=12,305.095689,,0,-12.187381&photoid=fr-4475201281",n,,,???,commission,"http://siris-artinventories.si.edu/ipac20/ipac.jsp?session=128H107K40777.20309&profile=ariall&source=~!siartinventories&view=subscriptionsummary&uri=full=3100001~!365175~!3&ri=2&aspect=Browse&menu=search&ipp=20&spp=20&staffonly=&term=Perry,+Charles+O.,+1929-+,+sculptor.&index=AUTHOR&uindex=&aspect=Browse&menu=search&ri=2"
1974,Octaform,Dartmouth College <br> Hood Museum of Art ,,Hanover,NH,USA,Brass,3 feet,topological,,octaform-4,43.701656,-72.287545,"http://maps.google.com/maps?num=100&hl=en&q=hood+museum+address&ie=UTF8&hq=Hood+Museum+of+Art&hnear=Hood+Museum+of+Art,+6068+Blunt+Alumni+Center,+Hanover,+New+Hampshire+03755-3548&ll=43.701747,-72.287451&spn=0.001001,0.00202&t=h&z=19",n,,,,collector,"http://siris-artinventories.si.edu/ipac20/ipac.jsp?session=128H107K40777.20309&profile=ariall&source=~!siartinventories&view=subscriptionsummary&uri=full=3100001~!2869~!7&ri=2&aspect=Browse&menu=search&ipp=20&spp=20&staffonly=&term=Perry,+Charles+O.,+1929-+,+sculptor.&index=AUTHOR&uindex=&aspect=Browse&menu=search&ri=2"
1972,Octaform,Perry Residence,,Norwalk,CT,USA,Aluminum,3 feet,ribbed,Octaform,octaform-3,,,,,,y,???,collector
1967,Octaform,Mr. Joseph Hirshorn,,Greenwich,CT,USA,Aluminum,2 Feet,ribbed,,octaform-2,,,,,,,???,collector
1966,Octaform II,Mr. And Mrs. Charles Mitchell,,Oxford,,UK,Brass,1.5 Feet,ribbed,,octaform2-1,,,,,,,???,collector
1966,Octaform II,Mr. And Mrs. Anton Marguelas,,San Francisco,CA,USA,Brass,1.5 Feet,ribbed,,octaform2-2,,,,,,,???,collector
1985,Open Mace,National Solid Wastes Association,,Washington,DC,USA,Bronze,2 Feet,topological,,open-mace,,,,,,,n,commission
2000,Open Mace,Perry Residence,,Norwalk,CT,USA,Bronze,2 Feet,topological,OpenMaceP,open-mace-perry,,,,,,,y,collector
1985,Quartet,Summit Building,300 N Marienfeld St,Midland,TX,USA,Aluminum,24 feet,planar,Quartet,quartet,31.999672,-102.0792,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=Summit+Building,+midland+tx&sll=38.860659,-77.213997&sspn=0.000563,0.001136&ie=UTF8&hq=Summit+Building,&hnear=Midland,+Texas&ll=31.999621,-102.079149&spn=0.001226,0.002272&t=h&z=19&layer=c&cbll=31.999618,-102.079257&panoid=U4h5esoEwdeIV0A9dLMjgQ&cbp=12,22.08,,0,4.36",y,,y,y,commission
1977,Ram,South Coast Plaza,695 Town Center Drive,Costa Mesa,CA,USA,Steel,18 feet,solid,Ram,ram,33.691727,-117.884138,"http://maps.google.com/maps?f=q&source=s_q&hl=en&q=South+Coast+Plaza+Shopping+Center,&sll=33.691753,-117.884281&sspn=0.000553,0.00164&ie=UTF8&t=h&split=1&rq=1&ev=p&radius=0.06&hq=South+Coast+Plaza+Shopping+Center,&hnear=&ll=33.691719,-117.884128&spn=0.000553,0.00164&z=20",y,,y,???,commission,Located between Park Tower and the Westin South Coast Plaza.
1982,Red Thrust,Town Center,100 Greyrock Place,Stamford,CT,USA,Steel,25 feet,planar,,red-thrust,,,"http://maps.google.com/maps?f=q&source=s_q&hl=en&q=Towne+Center,&sll=41.053466,-73.536472&sspn=0.004353,0.009023&ie=UTF8&t=h&split=1&rq=1&ev=zo&radius=0.28&hq=Towne+Center,&hnear=&ll=41.053588,-73.537009&spn=0.004353,0.009023&z=17",n,,,n,commission,indoors
1999,Regeneration,Zeimu University,351-0197 Wako City,Tokyo,,Japan,Aluminum,17 feet,solid,Regeneration,regeneration,35.7747537,139.6073947,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=351-0197,+Japan&sll=37.0625,-95.677068&sspn=36.231745,68.203125&ie=UTF8&hq=&hnear=%E3%80%92351-0197&ll=35.774747,139.607414&spn=0.000286,0.00052&t=h&z=21",y,,,y,commission," National Tax College (ja:税務大学校, Zeimu Daigakkō)"
1979,Reno Mace,Taubman Corporation,Meadowood Mall,Reno,NV,USA,Brass,12 Feet,ribbed,reno_mace,reno-mace,39.47396,-119.78285,"http://maps.google.com/maps?ll=39.47386,-119.783024&spn=0.004472,0.008476&t=h&z=17&lci=com.panoramio.all",n,,,y,commission
1998,Ribbed Mobius Mace,Computer Science Corp.,3170 Fairview Park Dr,Falls Church,VA,USA,Stainless Steel,12 feet,ribbed,RibbedMM,ribbed-mobius-mace,38.860669,-77.213983,"http://maps.google.com/maps?f=q&source=s_q&hl=en&q=Computer+Sciences+Corporation&sll=38.860613,-77.214036&sspn=0.000563,0.001136&ie=UTF8&t=h&split=1&rq=1&ev=zi&radius=0.04&hq=Computer+Sciences+Corporation&hnear=&ll=38.860659,-77.213997&spn=0.000563,0.001136&z=20",y,,y,y,commission
1998,Rondo,Kinshicho Station,,Tokyo,,Japan,Aluminum,17 feet,planar,Rondo,rondo,35.6973496,139.8117683,"http://maps.google.com/maps?ll=35.697334,139.811781&spn=0.00031,0.00052&t=k&z=21&lci=com.panoramio.all",y,,y,y,commission
1981,Rotating Double Helix,Sheraton Bal Harbor,,Fort Lauderdale,FL,USA,Aluminum,25 feet,ribbed,,rotating-double-helix,25.888285,-80.122991,"http://maps.google.com/maps?q=sheraton+bal+harbor&ie=UTF8&hl=en&hq=Sheraton-Bal+Harbour+Bch+Resort&hnear=Sheraton-Bal+Harbour+Bch+Resort,+9701+Collins+Ave,+Bal+Harbour,+Florida+33154-2203&ll=25.888608,-80.122921&spn=0.002712,0.004141&t=h&z=18",n,"<iframe width=""425"" height=""350"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0"" src=""http://maps.google.com/maps?q=sheraton+bal+harbor&amp;ie=UTF8&amp;hl=en&amp;hq=Sheraton-Bal+Harbour+Bch+Resort&amp;hnear=Sheraton-Bal+Harbour+Bch+Resort,+9701+Collins+Ave,+Bal+Harbour,+Florida+33154-2203&amp;ll=25.888302,-80.122999&amp;spn=0.024092,0.038418&amp;t=h&amp;output=embed""></iframe><br /><small><a href=""http://maps.google.com/maps?q=sheraton+bal+harbor&amp;ie=UTF8&amp;hl=en&amp;hq=Sheraton-Bal+Harbour+Bch+Resort&amp;hnear=Sheraton-Bal+Harbour+Bch+Resort,+9701+Collins+Ave,+Bal+Harbour,+Florida+33154-2203&amp;ll=25.888302,-80.122999&amp;spn=0.024092,0.038418&amp;t=h&amp;source=embed"" style=""color:#0000FF;text-align:left"">View Larger Map</a></small>",,n,commission,does not exist
1977,S,MLC Centre,69 Castlereagh Street,Sydney,,Australia,Steel,25 feet,solid,S,s,"-33.868153,",151.209388,"http://maps.google.com/maps?source=s_q&hl=en&geocode=&q=Reserve+Bank+of+Australia,+Australia&sll=-33.868451,151.209407&sspn=0.001105,0.002258&ie=UTF8&hq=Reserve+Bank+of+Australia,+Australia&split=1&ei=dcJ-TN6JKZbwyAWw0P3qAw&hnear=&ll=-33.868367,151.209619&spn=0.002227,0.004517&t=h&z=18",y,,y,???,commission
1997,Sea & Sky,Kirishima City Hall,899-4394,Kirishima,,Japan,Aluminum,18 feet,solid,sea-sky,sea-sky,31.740764,130.762753,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=%E3%80%92899-4394&sll=33.608454,130.385506&sspn=0.010097,0.017231&ie=UTF8&hq=&hnear=%E3%80%92899-4394&ll=31.740429,130.76267&spn=0.000584,0.002154&t=k&z=19&lci=com.panoramio.all&layer=c&cbll=31.740429,130.762669&panoid=kzsrwfDBerdpKhhtwoLAKg&cbp=12,34.17860200000001,,0,0",y,,,y,commission
1988,Shaving,Flagler Federal Tower,1700 Palm Beach Lakes Blvd,West Palm Beach,FL,USA,Aluminum,18 feet,solid,shaving,shaving,26.723949,-80.083543,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=+1700+PALM+BEACH+LAKES+BLVD,+West+Palm+Beach,+Florida+33401&sll=37.0625,-95.677068&sspn=39.235538,63.017578&ie=UTF8&hq=&hnear=1700+Palm+Beach+Lakes+Blvd,+West+Palm+Beach,+Palm+Beach,+Florida+33401&ll=26.724192,-80.083736&spn=0.000682,0.000962&t=h&z=20&layer=c&cbll=26.723989,-80.083398&panoid=b_yVGUactjEY9CZCwteBQA&cbp=12,246.71,,1,-0.1",n,,,y,commission,not there
1989,Shell Mace,Shell Oil Co. Ltd.,1 Spring St,Melbourne,,Australia,Aluminum,28 feet,planar,ShellM,shall-mace,-37.815245,144.974792,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1+Spring+Street,+Melbourne,+Victoria,+Australia&sll=36.0589,-91.90484&sspn=0.0049,0.008476&gl=us&ie=UTF8&hq=&hnear=1+Spring+St,+Melbourne+Victoria+3000,+Australia&ll=-37.814935,144.974712&spn=0.001197,0.002119&t=h&z=19&layer=c&cbll=-37.815017,144.974749&panoid=a-jpomhi8omqARHuXI67ig&cbp=12,106.00524000000007,,0,0&photoid=pg-lxyxlwfX7ifudCZu_LfbTQ",y,,y,y,commission
1985,Ship of our Nights,Merritt 7 Building # 3,301 Main St,Norwalk,CT,USA,Aluminum,24 feet,ribbed,,ship-of-our-nights-3,41.149569,-73.426256,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=301+Main+St,+Norwalk,+CT+06851,+USA&sll=42.451218,-71.243005&sspn=0.00053,0.001092&g=38+Parker+St,+Lexington,+MA+02421,+USA&ie=UTF8&hq=&hnear=301+Main+St,+Norwalk,+Fairfield,+Connecticut+06851&ll=41.149592,-73.426287&spn=0.000545,0.001092&t=h&z=20",y,,,y,commission
1984,Ship of our Nights,Linclay Corporation,,Cincinnati,OH,USA,Aluminum,24 feet,topological,,ship-of-our-nights-2,39.244016,-84.382483,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=Northmark+Business+Center+,+Blue+Ash,+OH&sll=39.244011,-84.382124&sspn=0.004612,0.009162&ie=UTF8&hq=Northmark+Business+Center+,&hnear=Blue+Ash,+Hamilton,+Ohio&ll=39.244105,-84.382642&spn=0.001101,0.002291&t=h&z=19",n,,,y,commission
1984,Ship of our Nights,East Towne Mall,,Knoxville,TN,USA,Aluminum,50 feet,ribbed,Shipofournights,ship-of-our-nights-1,36.033909,-83.87586,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=East+Towne+Mall+Shopping+Center,+Knoxville,+TN&sll=37.0625,-95.677068&sspn=39.047881,63.720703&ie=UTF8&hq=East+Towne+Mall+Shopping+Center,&hnear=Knoxville,+Knox,+Tennessee&ll=36.034091,-83.876581&spn=0.004694,0.011866&t=h&z=17",n,,y,y,commission
1977,Ship of our Nights,Saudi Arabian Airlines,,Jeddah,,Saudi Arabia,Aluminum,20 feet,ribbed,,ship-of-our-nights-4,21.670002,39.15069,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=Jeddah+Saudi+Arabia+Saudi+Arabian+Airlines&sll=21.543486,39.172989&sspn=0.353186,0.53833&g=Jeddah+Saudi+Arabia&ie=UTF8&hq=Saudi+Arabian+Airlines&hnear=Jeddah,+Makkah+Saudi+Arabia&ll=21.66712,39.150167&spn=0.021218,0.033646&t=h&z=15",n,,,???,commission
1970,Ship of our Nights,Spelman College,772 Greensferry Ave SW,Atlanta,GA,USA,Aluminum,20 feet,ribbed,,ship-of-our-nights-5,33.74647,-84.412847,"http://maps.google.com/maps?ie=UTF8&q=spelman+college&fb=1&gl=us&hq=spelman+college&cid=0,0,17929322583875747606&ei=8U6gTOzlL4KClAeJncSrCg&ved=0CC4QnwIwAQ&hnear=&ll=33.746443,-84.412859&spn=0.000581,0.001059&t=h&z=20",y,,,???,commission
1971,Solar Cantata,Taubman Corporation,Hilltop Mall,Richmond,CA,USA,Aluminum,20 Feet,ribbed,solar_cantata,solar-cantata,37.980847,-122.32833,"http://maps.google.com/maps?q=hilltop+mall+richmond+ca&ie=UTF8&hq=&hnear=Hilltop+Mall,+Richmond,+Contra+Costa,+California&gl=us&ei=tK6cTI-HOoP88AbppvzODw&ved=0CBQQ8gEwAA&ll=37.980722,-122.328268&spn=0.00466,0.008626&t=h&z=17",y,,,,commission,http://www.flickr.com/photos/jeremybrooks/2729687091/lightbox/
1985,Solo,Summit Building,300 N Marienfeld St,Midland,TX,USA,Aluminum,24 feet,solid,Solo,solo,31.999672,-102.0792,"http://maps.google.com/maps?f=q&source=s-q&hl=en&geocode=&q=Summit+Building,+midland+tx&sll=38.860659,-77.213997&sspn=0.000563,0.001136&ie=UTF8&hq=Summit+Building,&hnear=Midland,+Texas&ll=31.999621,-102.079149&spn=0.001226,0.002272&t=h&z=19&layer=c&cbll=31.999618,-102.079257&panoid=U4h5esoEwdeIV0A9dLMjgQ&cbp=12,22.08,,0,4.36",y,,y,y,commission
1985,Solstice,Barnett Plaza,101 E Kennedy Blvd,Tampa,FL,USA,Stainless Steel,28 feet,ribbed,Solstice,solstice,27.947078,-82.458925,"http://maps.google.com/maps?f=q&source=s-q&hl=en&geocode=&q=27.94717519%09-82.45891035&sll=27.947526,-82.458031&sspn=0.001244,0.002119&ie=UTF8&ll=27.947287,-82.459106&spn=0.001175,0.002119&t=h&z=19&lci=com.panoramio.all&layer=c&cbll=27.947323,-82.458997&panoid=iWvkFxVQbEL2wrE-QHOVMQ&cbp=12,182.73,,0,2.49",y,,y,y,commission,http://www.cs.berkeley.edu/~sequin/ART/KnotMathArt2007/PerrySculpture/index.html
1965,Sound of Another Season,Mr. Peter Hopkinson,,New York,NY,USA,Bronze,3 Feet,ribbed,,sound-of-another-season,,,,,,,???,collector
1967,Spiral Mace,Dartmouth College <br> Hood Museum of Art ,,Hanover,NH,USA,Bronze,1 Foot,topological,,spiral-mace,43.701656,-72.287545,"http://maps.google.com/maps?num=100&hl=en&q=hood+museum+address&ie=UTF8&hq=Hood+Museum+of+Art&hnear=Hood+Museum+of+Art,+6068+Blunt+Alumni+Center,+Hanover,+New+Hampshire+03755-3548&ll=43.701747,-72.287451&spn=0.001001,0.00202&t=h&z=19",n,,,,collector,"http://siris-artinventories.si.edu/ipac20/ipac.jsp?session=128H107K40777.20309&profile=ariall&source=~!siartinventories&view=subscriptionsummary&uri=full=3100001~!2868~!6&ri=2&aspect=Browse&menu=search&ipp=20&spp=20&staffonly=&term=Perry,+Charles+O.,+1929-+,+sculptor.&index=AUTHOR&uindex=&aspect=Browse&menu=search&ri=2"
1992,Split Mace,Richard McKenzie,,Greenwich,CT,USA,Bronze,2 Feet,planar,,split-mace-mc,,,,,,y,y,commission
1977,Split Mace,Taubman Corporation,,Brea,CA,USA,Bronze,6 Feet,planar,,split-mace,,,,,,,???,commission,no longer on display
2000,Split Ribbed Mace,Prospect Heights Care Center,"336 Prospect Heights, 07606",Hackensack,NJ,USA,Stainless Steel,12 Feet,ribbed,,split-ribbed-mace-nj,40.893306,-74.051526,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=336+Prospect+Heights,+hakensack+NJ+07606&sll=25.709503,-80.244591&sspn=0.010614,0.01708&g=336+Prospect+Heights,+07606&ie=UTF8&hq=&hnear=336+Prospect+Ave,+Hackensack,+Bergen,+New+Jersey+07601&ll=40.893351,-74.05144&spn=0.000527,0.001062&t=h&z=20",y,,,n,commission
1991,Split Ribbed Mace,Haskell Gardens,,Jacksonville,FL,USA,Stainless Steel,12 Feet,ribbed,split-ribbed-mace,split-ribbed-mace,30.258004,-81.69592,"http://maps.google.com/maps?ll=30.257976,-81.695881&spn=0.000656,0.001022&t=h&z=20&lci=com.panoramio.all",y,,,n,commission,http://siris-archives.si.edu/ipac20/ipac.jsp?uri=full=3100001~!287423!0
1986,Stainless Steel Ribbed Mace,Dallas Fairview Co.,,Dallas,TX,USA,Stainless Steel,4 Feet,ribbed,,ribbed-mace,,,,,,,n,commission
1966,Star Mobius,Mr. And Mrs Shiff,,Calgary,Alberta,CA,Bronze,2.5 Feet,topological,star_mobius,star-mobius,,,,,,,???,collector
1999,Tetra,Waterfront Park,East Witherspoon Street,Louisville,KY,USA,Bronze,16 Feet,topological,,tetra,38.258122,-85.749123,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=Waterfront+Park,+Louisville,+KY&sll=33.744776,-84.411281&sspn=0.0006,0.001128&ie=UTF8&hq=Louisville+Waterfront+Park&hnear=Louisville+Waterfront+Park,+Louisville,+Jefferson,+Kentucky+40206&t=h&ll=38.258065,-85.749147&spn=0.001059,0.002234&z=19&layer=c&cbll=38.258065,-85.749147&cbp=12,0,,0,5&photoid=fr-2068072584",y,,,y,commission
1999,Tetra,On Loan,,New Cannan,CT,USA,Bronze,3 Feet,topological,,tetra-2
1983,The Century,Century Association,7 West 43rd Street,New York,NY,USA,Bronze,1 Foot,topological,,century,40.754479,-73.981052,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=7+West+43rd+Street,+New+York,+NY&sll=33.746897,-84.412519&sspn=0.001247,0.002081&gl=us&ie=UTF8&hq=&hnear=7+W+43rd+St,+New+York,+10036&ll=40.75461,-73.981247&spn=0.001144,0.002081&t=h&z=19&layer=c&cbll=40.754492,-73.981185&panoid=vYdzBjkthNI4-LLxOfz3CQ&cbp=12,28.49,,0,-13.78",n,,,get,collector,Helix Mobius Mace
1983,The Guardian,Soundview Plaza,1246 East Main Street,Stamford,CT,USA,Aluminum,17 Feet,planar,Guardian,guardian,41.059977,-73.50964,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=Soundview+Plaza+Associates,+Stamford,+CT&sll=41.216084,-73.25237&sspn=0.00109,0.002258&gl=us&ie=UTF8&hq=Soundview+Plaza+Associates,&hnear=Stamford,+Fairfield,+Connecticut&ll=41.059958,-73.50972&spn=0.000247,0.001129&t=h&z=20&lci=com.panoramio.all&layer=c&cbll=41.059886,-73.50964&panoid=rz87yNVnl2liIaYWLmIGUg&cbp=11,340.64,,0,-1.09",y,,y,y,commission
1986,Three,Edward A. Lashins Inc.,Business Park Dr.,Armonk,NY,USA,Steel,15 Feet,planar,Three,three-2,41.12196,-73.708238,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&sll=37.0625,-95.677068&sspn=35.410182,61.875&ie=UTF8&hq=Edward+A+Lashins+Inc,&hnear=Armonk,+Westchester,+New+York&t=h&ll=41.121943,-73.70826&spn=0.000571,0.001041&z=20",y,,y,y,commission
1983,Three,Paragon Group,2400 East Commercial Boulevard,Fort Lauderdale,FL,USA,Aluminum,7 Feet,planar,,three-1,26.188931,-80.114901,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=2400+East+Commercial+Boulevard,+Fort+Lauderdale,+FL&sll=26.058263,-80.204194&sspn=0.166857,0.258522&gl=us&ie=UTF8&hq=&hnear=2400+E+Commercial+Blvd,+Fort+Lauderdale,+Broward,+Florida+33308&ll=26.188732,-80.11477&spn=0.001312,0.00202&t=h&z=19",n,,,,commission,painted white
1975,Three,Wilshire & Bedford,9665 Wilshire Blvd,Beverly Hills,CA,USA,Steel,20 Feet,planar,,three-3,34.067296,-118.404162,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=9665+Wilshire+Boulevard,+Los+Angeles,+CA&sll=34.040291,-118.557956&sspn=0.00905,0.015106&ie=UTF8&hq=&hnear=Wilshire+Blvd,+Beverly+Hills,+Los+Angeles,+California+90212&t=h&layer=c&cbll=34.067072,-118.404104&panoid=7ZmDAlNlQIX1ERaZT3BWKQ&cbp=12,78.71597099999991,,0,0&ll=34.066921,-118.404328&spn=0.001242,0.003085&z=19&photoid=po-38968798",y,,,???,commission
1973,Thrice,Federal Reserve Bank,84 2nd Ave North,Minneapolis,MN,USA,Steel,20 Feet,solid,Thrice,thrice,44.9869777,-93.267273,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=Mineapolis,+Minesota&sll=37.0625,-95.677068&sspn=36.231745,74.355469&ie=UTF8&hq=&hnear=Minneapolis,+Hennepin,+Minnesota&ll=44.987002,-93.267122&spn=0.000494,0.001135&t=h&z=20&layer=c&cbll=44.987082,-93.267162&panoid=6GLXFLHTrJW3FP_IQBKpVw&cbp=12,209.36,,0,6.7",y,,y,???,commission
1984,Trio,Lincoln Properties,,Maitland,FL,USA,Aluminum,17 Feet,planar,Trio,trio,,,,,,y,y,commission,taken down
1974,Turbo,General Electric Headquarters,3135 Easton Turnpike,Fairfield,CT,USA,Steel,20 Feet,planar,Turbo,turbo,41.21613,-73.252459,"http://maps.google.com/maps?ll=41.216084,-73.25237&spn=0.00109,0.002258&t=h&z=19&lci=com.panoramio.all",,,y,???,commission
1990,Uconn,University of Connecticut,"Music Library, 1220 Storrs Road",Storrs,CT,USA,Aluminum,12 Feet,solid,,uconn,41.804912,-72.244399,"http://maps.google.com/maps?f=q&source=s_q&hl=en&q=art&sll=41.804784,-72.244372&sspn=0.001074,0.002929&gl=us&ie=UTF8&t=h&split=1&rq=1&ev=p&radius=0.09&hq=art&hnear=&ll=41.804926,-72.244243&spn=0.001082,0.002929&z=19&layer=c&cbll=41.804998,-72.244302&panoid=vuUCZag8Ne6c6Japhe-oMA&cbp=12,232.15,,1,2.28",y,,,y,commission
1978,Untitled,Miami Beach Youth Center,2793 Sheridan Avenue,Miami,FL,USA,Steel,10 Feet,solid,untitled,untitled,25.803775,-80.129361,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&sll=37.0625,-95.677068&sspn=38.911557,42.802734&ie=UTF8&hq=Youth+Center&hnear=Miami+Beach,+Miami-Dade,+Florida&t=h&layer=c&cbll=25.803806,-80.129183&panoid=3LuVH2jDuraCbjofMBWSog&cbp=12,270.99,,1,-0.93&ll=25.803722,-80.129161&spn=0.000669,0.001097&z=20",y,,,n,commission,http://web.miamibeachfl.gov/tcd/aipp/scroll.aspx?id=28252
1986,Vertical Duality,Northpark Town Center,1000 Abernathy Rd NE,Atlanta,GA,USA,Bronze,6 Feet,topological,,vertical-duality,33.934628,-84.352641,"http://maps.google.com/maps?ll=33.934343,-84.354486&spn=0.002532,0.006351&t=h&z=18&lci=com.panoramio.all",n,,y,y,commission,in garage
1974,Worlds,Dallas International Bank,,Dallas,TX,USA,Chrome,20 Feet,ribbed,,worlds,,,,,,,???,commission,taken down
1967,Zanzara,Art Institute of Chicago,,Chicago,IL,USA,Brass,1.5 feet,ribbed,,zanzara-1,,,,,,,???,collector
1967,Zanzara,Mr. And Mrs. Esteban,,San Francisco,CA,USA,Brass,1.5 feet,ribbed,,zanzara-3,,,,,,,???,collector
1964,Zanzara,Mrs. Florence Knoll,,Miami,FL,USA,Wood,1.5 feet,solid,,zanzara-2,,,,,,,???,collector,wood
2009,Zero,Dawson Residence,,Jackson Hole,WY,USA,Bronze,2 Feet,topological,zero,zero,,,,,,,n,collector
2005,Zero,Perry Residence,,Norwalk,CT,USA,Bronze,2 Feet,topological,,zero-2,,,,,,,n,collector 